species;predictors;Trait_names;IUCN_names;origin;origin3;ncells_summer;ncells_winter;D;ses.z.D;lon_summer;lat_summer;lat_winter;Mig_LatDistance;rangesize_winter;rangesize_summer;nicheBreadth;BodyMass;VertFishScav;Invertebrate;Omnivore;PlantSeed;FruiNect;Flight
Stercorarius_pomarinus_22694240;clim.ndvi;Stercorarius_pomarinus;Stercorarius_pomarinus;Nearctic;Nearctic;934;178;2.62E-05;-0.736264627;-110.725704;68.80825511;11.12230216;57.68595295;518590.3566;1042105.731;5.164598024;692.47;1;0;0;0;0;active
Sterna_forsteri_22694646;clim.land;Sterna_forsteri;Sterna_forsteri;Nearctic;Nearctic;774;938;0.245215115;7.962979144;-105.336272;47.47858942;25.29750245;22.18108697;2589552.067;1601847.189;6.873715547;149;1;0;0;0;0;active
Sterna_forsteri_22694646;clim.ndvi;Sterna_forsteri;Sterna_forsteri;Nearctic;Nearctic;774;938;0.277307917;3.713655792;-105.336272;47.47858942;25.29750245;22.18108697;2589552.067;1601847.189;5.815342608;149;1;0;0;0;0;active
Sterna_hirundo_22694623;clim.land;Sterna_hirundo;Sterna_hirundo;Nearctic;Nearctic;2299;333;0.157570073;3.906102374;-92.05809399;51.21910357;-12.48273273;63.7018363;928741.6467;4421064.891;6.623811126;129.15;1;0;0;0;0;active
Sterna_hirundo_22694623;clim.ndvi;Sterna_hirundo;Sterna_hirundo;Nearctic;Nearctic;2299;333;0.100298976;2.195562889;-92.05809399;51.21910357;-12.48273273;63.7018363;928741.6467;4421064.891;5.295946519;129.15;1;0;0;0;0;active
Sterna_paradisaea_22694629;clim.land;Sterna_paradisaea;Sterna_paradisaea;Nearctic;Nearctic;5658;62;0.064986169;3.994732874;-108.2267776;66.71291833;-53.35;120.0629183;113329.2586;6790554.006;6.728661016;110;1;0;0;0;0;active
Sterna_paradisaea_22694629;clim.ndvi;Sterna_paradisaea;Sterna_paradisaea;Nearctic;Nearctic;5658;62;0.16133711;2.623368116;-108.2267776;66.71291833;-53.35;120.0629183;113329.2586;6790554.006;5.363394239;110;1;0;0;0;0;active
Streptopelia_orientalis_22690439;clim.land;Streptopelia_orientalis;Streptopelia_orientalis;Palearctic;EPale;5256;419;0.256760153;4.023528012;101.7299277;51.79100076;20.67601432;31.11498644;1202157.792;9932389.459;5.662638882;232.94;0;0;0;1;0;active
Streptopelia_orientalis_22690439;clim.ndvi;Streptopelia_orientalis;Streptopelia_orientalis;Palearctic;EPale;5256;419;0.077238996;0.260103922;101.7299277;51.79100076;20.67601432;31.11498644;1202157.792;9932389.459;4.469077302;232.94;0;0;0;1;0;active
Sturnella_neglecta_22724256;clim.land;Sturnella_neglecta;Sturnella_neglecta;Nearctic;Nearctic;1519;741;0.333102332;6.412733183;-105.8161619;47.94947334;30.29790823;17.65156511;1962141.466;3129709.002;6.559709261;100.06;0;0;1;0;0;active
Sturnella_neglecta_22724256;clim.ndvi;Sturnella_neglecta;Sturnella_neglecta;Nearctic;Nearctic;1519;741;0.301182266;2.707893921;-105.8161619;47.94947334;30.29790823;17.65156511;1962141.466;3129709.002;5.280558976;100.06;0;0;1;0;0;active
Sturnus_cineraceus_22710896;clim.land;Sturnus_cineraceus;Sturnus_cineraceus;Palearctic;EPale;2300;520;0.353554874;3.402179965;119.0428261;44.97347826;26.68461538;18.28886288;1428412.578;4989777.094;5.653238482;83;0;1;0;0;0;active
Sturnus_cineraceus_22710896;clim.ndvi;Sturnus_cineraceus;Sturnus_cineraceus;Palearctic;EPale;2300;520;0.146313161;1.129563816;119.0428261;44.97347826;26.68461538;18.28886288;1428412.578;4989777.094;4.286562745;83;0;1;0;0;0;active
Sturnus_philippensis_22710874;clim.land;Sturnus_philippensis;Sturnus_philippensis;Palearctic;EPale;85;122;0.210045926;8.577470638;141.1735294;40.23235294;11.31557377;28.91677917;366121.3053;199684.3881;5.482299395;28.8;0;0;0;0;1;active
Sturnus_philippensis_22710874;clim.ndvi;Sturnus_philippensis;Sturnus_philippensis;Palearctic;EPale;85;122;0.113702096;4.899249739;141.1735294;40.23235294;11.31557377;28.91677917;366121.3053;199684.3881;4.671238656;28.8;0;0;0;0;1;active
Sturnus_roseus_22710881;clim.land;Sturnus_roseus;Sturnus_roseus;Palearctic;WPale;2675;553;0.170925217;4.023869886;61.01878505;44.29;17.98869801;26.30130199;1614182.164;5883014.816;5.475867793;72.97;0;1;0;0;0;active
Sturnus_roseus_22710881;clim.ndvi;Sturnus_roseus;Sturnus_roseus;Palearctic;WPale;2675;553;0.20430507;1.475290648;61.01878505;44.29;17.98869801;26.30130199;1614182.164;5883014.816;4.583998934;72.97;0;1;0;0;0;active
Sturnus_sturninus_22710870;clim.land;Sturnus_sturninus;Sturnus_sturninus;Palearctic;EPale;1489;273;0.066305739;2.059698827;120.1489255;44.53811283;1.684065934;42.85404689;833747.89;3259099.025;5.780220434;49.4;0;1;0;0;0;active
Sturnus_sturninus_22710870;clim.ndvi;Sturnus_sturninus;Sturnus_sturninus;Palearctic;EPale;1489;273;0.023485717;0.85484025;120.1489255;44.53811283;1.684065934;42.85404689;833747.89;3259099.025;4.756808523;49.4;0;1;0;0;0;active
Sturnus_vulgaris_22710886;clim.land;Sturnus_vulgaris;Sturnus_vulgaris;Palearctic;WPale;6547;1442;0.347617326;4.385887909;56.04998473;53.00904995;32.90291262;20.10613733;3716313.935;12037995.31;5.978923567;77.14;0;0;1;0;0;active
Sturnus_vulgaris_22710886;clim.ndvi;Sturnus_vulgaris;Sturnus_vulgaris;Palearctic;WPale;6547;1442;0.258115281;3.823008071;56.04998473;53.00904995;32.90291262;20.10613733;3716313.935;12037995.31;4.693589886;77.14;0;0;1;0;0;active
Sylvia_althaea_22716927;clim.land;Sylvia_althaea;Sylvia_althaea;Palearctic;EPale;663;399;0.265085682;5.357135257;69.32164404;36.54260935;20.26253133;16.28007802;1146499.69;1636571.117;5.514344567;14.9;0;1;0;0;0;active
Sylvia_althaea_22716927;clim.ndvi;Sylvia_althaea;Sylvia_althaea;Palearctic;EPale;663;399;0.136619547;2.06016038;69.32164404;36.54260935;20.26253133;16.28007802;1146499.69;1636571.117;4.744804378;14.9;0;1;0;0;0;active
Sylvia_atricapilla_22716901;clim.land;Sylvia_atricapilla;Sylvia_atricapilla;Palearctic;WPale;4470;1667;0.219078067;5.312079071;39.60223714;53.99966443;14.54634073;39.4533237;4868787.789;8054064.762;5.745251555;16.7;0;0;1;0;0;active
Sylvia_atricapilla_22716901;clim.ndvi;Sylvia_atricapilla;Sylvia_atricapilla;Palearctic;WPale;4470;1667;0.185493613;1.938297377;39.60223714;53.99966443;14.54634073;39.4533237;4868787.789;8054064.762;4.488355338;16.7;0;0;1;0;0;active
Sylvia_borin_22716906;clim.land;Sylvia_borin;Sylvia_borin;Palearctic;WPale;5420;3628;0.235474201;4.329116404;37.32001845;54.73883764;-5.06022602;59.79906366;10935503.14;9589886.716;6.023274906;18.2;0;0;1;0;0;active
Sylvia_borin_22716906;clim.ndvi;Sylvia_borin;Sylvia_borin;Palearctic;WPale;5420;3628;0.119203103;1.761557097;37.32001845;54.73883764;-5.06022602;59.79906366;10935503.14;9589886.716;4.773696618;18.2;0;0;1;0;0;active
Sylvia_cantillans_22716967;clim.land;Sylvia_cantillans;Sylvia_cantillans;Palearctic;WPale;613;1181;0.138714017;5.271051025;6.180668842;38.3266721;16.72967824;21.59699387;3472207.711;1478318.777;5.073188315;9.6;0;1;0;0;0;active
Sylvia_cantillans_22716967;clim.ndvi;Sylvia_cantillans;Sylvia_cantillans;Palearctic;WPale;613;1181;0.219806283;2.595442817;6.180668842;38.3266721;16.72967824;21.59699387;3472207.711;1478318.777;3.659174837;9.6;0;1;0;0;0;active
Sylvia_communis_22716910;clim.land;Sylvia_communis;Sylvia_communis;Palearctic;WPale;7291;3053;0.226225866;4.182658296;44.23107256;50.92274722;2.291598428;48.63114879;9136214.577;14048671.48;5.959601364;15.1;0;1;0;0;0;active
Sylvia_communis_22716910;clim.ndvi;Sylvia_communis;Sylvia_communis;Palearctic;WPale;7291;3053;0.205732117;1.513169277;44.23107256;50.92274722;2.291598428;48.63114879;9136214.577;14048671.48;4.645647675;15.1;0;1;0;0;0;active
Sylvia_conspicillata_22716976;clim.land;Sylvia_conspicillata;Sylvia_conspicillata;Palearctic;WPale;144;805;0.107995762;3.239852032;6.173611111;39.47569444;27.95062112;11.52507333;2184317.175;342066.4786;4.490381962;9;0;1;0;0;0;active
Sylvia_conspicillata_22716976;clim.ndvi;Sylvia_conspicillata;Sylvia_conspicillata;Palearctic;WPale;144;805;0.072765221;0.975467401;6.173611111;39.47569444;27.95062112;11.52507333;2184317.175;342066.4786;3.419858963;9;0;1;0;0;0;active
Sylvia_curruca_22716915;clim.land;Sylvia_curruca;Sylvia_curruca;Palearctic;WPale;9453;2851;0.12600488;4.512123275;62.04424521;55.09830213;20.22036128;34.87794085;8183532.726;16569404.24;5.853312281;11.44;0;1;0;0;0;active
Sylvia_curruca_22716915;clim.ndvi;Sylvia_curruca;Sylvia_curruca;Palearctic;WPale;9453;2851;0.158784132;2.81413584;62.04424521;55.09830213;20.22036128;34.87794085;8183532.726;16569404.24;4.337433943;11.44;0;1;0;0;0;active
Sylvia_hortensis_22716942;clim.land;Sylvia_hortensis;Sylvia_hortensis;Palearctic;WPale;1189;1974;0.326298441;4.661794643;30.92535744;37.25883095;19.10410334;18.15472761;5715495.865;2908442.536;5.470191871;21.9;0;1;0;0;0;active
Sylvia_hortensis_22716942;clim.ndvi;Sylvia_hortensis;Sylvia_hortensis;Palearctic;WPale;1189;1974;0.440324732;2.546075589;30.92535744;37.25883095;19.10410334;18.15472761;5715495.865;2908442.536;4.202555865;21.9;0;1;0;0;0;active
Sylvia_melanocephala_22716959;clim.land;Sylvia_melanocephala;Sylvia_melanocephala;Palearctic;WPale;91;882;0.096458504;2.58848934;28.53021978;41.12362637;25.79365079;15.32997558;2423758.799;211212.1289;4.816536335;11.7;0;0;1;0;0;active
Sylvia_melanocephala_22716959;clim.ndvi;Sylvia_melanocephala;Sylvia_melanocephala;Palearctic;WPale;91;882;0.016436349;-0.275450374;28.53021978;41.12362637;25.79365079;15.32997558;2423758.799;211212.1289;4.037625922;11.7;0;0;1;0;0;active
Sylvia_minula_22716921;clim.land;Sylvia_minula;Sylvia_minula;Palearctic;EPale;1336;1205;0.433179735;9.909042423;77.9491018;39.82784431;23.38526971;16.4425746;3394947.995;3156175.946;5.052075057;11;0;1;0;0;0;active
Sylvia_minula_22716921;clim.ndvi;Sylvia_minula;Sylvia_minula;Palearctic;EPale;1336;1205;0.419528205;3.435797839;77.9491018;39.82784431;23.38526971;16.4425746;3394947.995;3156175.946;3.942891581;11;0;1;0;0;0;active
Sylvia_mystacea_22716971;clim.land;Sylvia_mystacea;Sylvia_mystacea;Palearctic;WPale;671;848;0.253118242;9.215695248;56.2447839;39.99292101;21.0571934;18.93572762;2427172.467;1582015.692;5.096124278;9.9;0;1;0;0;0;active
Sylvia_mystacea_22716971;clim.ndvi;Sylvia_mystacea;Sylvia_mystacea;Palearctic;WPale;671;848;0.240030617;2.854369245;56.2447839;39.99292101;21.0571934;18.93572762;2427172.467;1582015.692;3.907110598;9.9;0;1;0;0;0;active
Sylvia_nana_22716932;clim.land;Sylvia_nana;Sylvia_nana;Palearctic;EPale;1949;2665;0.449714471;9.738447623;75.8549256;41.7812981;24.43442777;17.34687033;7439246.939;4466228.808;5.079454845;8.7;0;1;0;0;0;active
Sylvia_nana_22716932;clim.ndvi;Sylvia_nana;Sylvia_nana;Palearctic;EPale;1949;2665;0.545656702;4.209690715;75.8549256;41.7812981;24.43442777;17.34687033;7439246.939;4466228.808;3.767517343;8.7;0;1;0;0;0;active
Sylvia_nisoria_22716937;clim.land;Sylvia_nisoria;Sylvia_nisoria;Palearctic;WPale;5130;144;0.181279941;4.046257485;54.52504873;50.04269006;-0.475694444;50.5183845;442448.7077;10098149.29;5.625946327;22.5;0;1;0;0;0;active
Sylvia_nisoria_22716937;clim.ndvi;Sylvia_nisoria;Sylvia_nisoria;Palearctic;WPale;5130;144;0.160742863;1.378884262;54.52504873;50.04269006;-0.475694444;50.5183845;442448.7077;10098149.29;4.140405337;22.5;0;1;0;0;0;active
Sylvia_rueppelli_22716954;clim.land;Sylvia_rueppelli;Sylvia_rueppelli;Palearctic;WPale;97;685;0.058873639;1.99235709;30.20341615;37.68167702;18.51033058;19.17134644;1995117.807;236352.0486;4.829577824;12.84;0;1;0;0;0;active
Sylvia_rueppelli_22716954;clim.ndvi;Sylvia_rueppelli;Sylvia_rueppelli;Palearctic;WPale;97;685;0.0730388;0.788051007;30.20341615;37.68167702;18.51033058;19.17134644;1995117.807;236352.0486;3.387412859;12.84;0;1;0;0;0;active
Syrrhaptes_paradoxus_22692980;clim.land;Syrrhaptes_paradoxus;Syrrhaptes_paradoxus;Palearctic;EPale;642;526;0.095079932;2.710605774;92.76791277;51.22429907;39.92205323;11.30224583;1241203.701;1239484.925;5.665253924;256.43;0;0;0;1;0;active
Syrrhaptes_paradoxus_22692980;clim.ndvi;Syrrhaptes_paradoxus;Syrrhaptes_paradoxus;Palearctic;EPale;642;526;0.027925374;0.644296183;92.76791277;51.22429907;39.92205323;11.30224583;1241203.701;1239484.925;4.10438575;256.43;0;0;0;1;0;active
Tachybaptus_ruficollis_22696545;clim.land;Tachybaptus_ruficollis;Tachybaptus_ruficollis;Palearctic;WPale;2763;326;0.246025625;4.260942926;62.10903004;45.21851249;35.04907975;10.16943273;811997.4487;5972077.787;5.716847131;169.43;0;1;0;0;0;active
Tachybaptus_ruficollis_22696545;clim.ndvi;Tachybaptus_ruficollis;Tachybaptus_ruficollis;Palearctic;WPale;2763;326;0.134192109;2.426270531;62.10903004;45.21851249;35.04907975;10.16943273;811997.4487;5972077.787;4.799754393;169.43;0;1;0;0;0;active
Tachycineta_bicolor_22712057;clim.land;Tachycineta_bicolor;Tachycineta_bicolor;Nearctic;Nearctic;6242;749;0.320207382;10.21859383;-108.2061839;52.3861743;22.75;29.6361743;2115861.657;11610254.38;6.905504406;21.2;0;1;0;0;0;active
Tachycineta_bicolor_22712057;clim.ndvi;Tachycineta_bicolor;Tachycineta_bicolor;Nearctic;Nearctic;6242;749;0.336012285;2.639222049;-108.2061839;52.3861743;22.75;29.6361743;2115861.657;11610254.38;5.56552642;21.2;0;1;0;0;0;active
Tachycineta_thalassina_22712077;clim.land;Tachycineta_thalassina;Tachycineta_thalassina;Nearctic;Nearctic;2674;149;0.25927177;5.025582386;-122.8710754;48.37389547;22.5204918;25.85340367;427984.0841;5371440.434;6.602040047;14.14;0;1;0;0;0;active
Tachycineta_thalassina_22712077;clim.ndvi;Tachycineta_thalassina;Tachycineta_thalassina;Nearctic;Nearctic;2674;149;0.171097341;2.563650876;-122.8710754;48.37389547;22.5204918;25.85340367;427984.0841;5371440.434;5.476372545;14.14;0;1;0;0;0;active
Tachymarptis_melba_22686774;clim.land;Tachymarptis_melba;Tachymarptis_melba;Palearctic;WPale;2041;1862;0.418820607;3.325540706;38.49252817;30.16425772;4.680451128;25.48380659;5622977.562;4997787.013;5.87483325;100.38;0;1;0;0;0;passive
Tachymarptis_melba_22686774;clim.ndvi;Tachymarptis_melba;Tachymarptis_melba;Palearctic;WPale;2041;1862;0.324757172;2.577871106;38.49252817;30.16425772;4.680451128;25.48380659;5622977.562;4997787.013;4.772963799;100.38;0;1;0;0;0;passive
Tadorna_ferruginea_22680003;clim.land;Tadorna_ferruginea;Tadorna_ferruginea;Palearctic;EPale;7117;2133;0.400447396;5.171430409;79.59782914;42.97305747;23.25234412;19.72071335;6010653.381;15912746.92;6.004118685;1235.03;0;0;0;1;0;active
Tadorna_ferruginea_22680003;clim.ndvi;Tadorna_ferruginea;Tadorna_ferruginea;Palearctic;EPale;7117;2133;0.203851302;2.103533603;79.59782914;42.97305747;23.25234412;19.72071335;6010653.381;15912746.92;5.211669966;1235.03;0;0;0;1;0;active
Tarsiger_cyanurus_22709733;clim.land;Tarsiger_cyanurus;Tarsiger_cyanurus;Palearctic;EPale;6903;912;0.297966774;4.83053654;110.5443648;56.35126032;25.80317982;30.5480805;2520600.204;11637686.56;5.475511454;13.43;0;1;0;0;0;active
Tarsiger_cyanurus_22709733;clim.ndvi;Tarsiger_cyanurus;Tarsiger_cyanurus;Palearctic;EPale;6903;912;0.321323367;3.10251534;110.5443648;56.35126032;25.80317982;30.5480805;2520600.204;11637686.56;4.393456151;13.43;0;1;0;0;0;active
Terpsiphone_atrocaudata_22707151;clim.land;Terpsiphone_atrocaudata;Terpsiphone_atrocaudata;Palearctic;EPale;150;224;0.300544251;7.012249168;133.1366667;35.44;3.328125;32.111875;683746.4097;376255.6293;5.352997054;18.7;0;1;0;0;0;active
Terpsiphone_atrocaudata_22707151;clim.ndvi;Terpsiphone_atrocaudata;Terpsiphone_atrocaudata;Palearctic;EPale;150;224;0.221109698;3.242342105;133.1366667;35.44;3.328125;32.111875;683746.4097;376255.6293;4.517404018;18.7;0;1;0;0;0;active
Terpsiphone_paradisi_22707146;clim.land;Terpsiphone_paradisi;Terpsiphone_paradisi;Palearctic;EPale;2150;220;0.240876534;6.288772996;102.2439535;33.46953488;12.78636364;20.68317125;648459.9428;5491821.946;5.756846227;19.23;0;1;0;0;0;active
Terpsiphone_paradisi_22707146;clim.ndvi;Terpsiphone_paradisi;Terpsiphone_paradisi;Palearctic;EPale;2150;220;0.201197136;3.007961363;102.2439535;33.46953488;12.78636364;20.68317125;648459.9428;5491821.946;5.333408791;19.23;0;1;0;0;0;active
Tetrax_tetrax_22691896;clim.land;Tetrax_tetrax;Tetrax_tetrax;Palearctic;WPale;2175;579;0.243752476;3.278894951;60.86885057;50.17689655;36.84412781;13.33276875;1426007.1;4286561.491;5.497453184;833.45;0;0;0;1;0;active
Tetrax_tetrax_22691896;clim.ndvi;Tetrax_tetrax;Tetrax_tetrax;Palearctic;WPale;2175;579;0.078828767;0.814737035;60.86885057;50.17689655;36.84412781;13.33276875;1426007.1;4286561.491;4.44321873;833.45;0;0;0;1;0;active
Thalasseus_maximus_22694542;clim.land;Sterna_maxima;Thalasseus_maximus;Nearctic;Nearctic;54;422;0.20478011;8.745529619;-74.84090909;39.3125;5.432188987;33.88031101;1258411.932;128733.9416;6.910449475;415.31;1;0;0;0;0;active
Thalasseus_maximus_22694542;clim.ndvi;Sterna_maxima;Thalasseus_maximus;Nearctic;Nearctic;54;422;0.049314963;1.148798393;-74.84090909;39.3125;5.432188987;33.88031101;1258411.932;128733.9416;5.88363896;415.31;1;0;0;0;0;active
Threskiornis_melanocephalus_22697516;clim.land;Threskiornis_melanocephalus;Threskiornis_melanocephalus;Palearctic;EPale;77;549;0.111948856;3.80076718;129.7694805;47.82792208;19.44672131;28.38120077;1577606.741;159340.9039;5.785092407;1303;1;0;0;0;0;passive
Threskiornis_melanocephalus_22697516;clim.ndvi;Threskiornis_melanocephalus;Threskiornis_melanocephalus;Palearctic;EPale;77;549;0.052356257;1.197001585;129.7694805;47.82792208;19.44672131;28.38120077;1577606.741;159340.9039;4.578928573;1303;1;0;0;0;0;passive
Toxostoma_rufum_22711099;clim.land;Toxostoma_rufum;Toxostoma_rufum;Nearctic;Nearctic;1945;68;0.145335731;15.24652586;-94.40732648;43.89884319;30.13970588;13.75913731;181038.1201;4304166.481;6.21275289;68.8;0;0;1;0;0;active
Toxostoma_rufum_22711099;clim.ndvi;Toxostoma_rufum;Toxostoma_rufum;Nearctic;Nearctic;1945;68;0.177562323;3.094929533;-94.40732648;43.89884319;30.13970588;13.75913731;181038.1201;4304166.481;4.464894551;68.8;0;0;1;0;0;active
Tringa_brevipes_22693289;clim.land;Heteroscelus_brevipes;Tringa_brevipes;Palearctic;EPale;1888;719;0.022418963;1.970130894;142.4239936;62.39274364;-6.049721836;68.44246548;2138414.494;2692350.962;5.647518381;127;0;1;0;0;0;active
Tringa_brevipes_22693289;clim.ndvi;Heteroscelus_brevipes;Tringa_brevipes;Palearctic;EPale;1888;719;0.022981043;2.240929141;142.4239936;62.39274364;-6.049721836;68.44246548;2138414.494;2692350.962;4.978649393;127;0;1;0;0;0;active
Tringa_flavipes_22693235;clim.land;Tringa_flavipes;Tringa_flavipes;Nearctic;Nearctic;3036;7160;0.149529592;4.440780114;-123.2210145;60.82328722;-9.805788298;70.62907552;20516435.77;4550737.97;7.345916875;77.5;0;1;0;0;0;active
Tringa_flavipes_22693235;clim.ndvi;Tringa_flavipes;Tringa_flavipes;Nearctic;Nearctic;3036;7160;0.125323087;1.755884329;-123.2210145;60.82328722;-9.805788298;70.62907552;20516435.77;4550737.97;6.466602049;77.5;0;1;0;0;0;active
Tringa_glareola_22693247;clim.land;Tringa_glareola;Tringa_glareola;Palearctic;EPale;11045;9978;0.272790447;4.730985427;88.37181983;60.04900407;2.4544999;57.59450417;29489558.83;16919638.57;6.385961953;62.05;0;1;0;0;0;active
Tringa_glareola_22693247;clim.ndvi;Tringa_glareola;Tringa_glareola;Palearctic;EPale;11045;9978;0.098093197;0.108537475;88.37181983;60.04900407;2.4544999;57.59450417;29489558.83;16919638.57;5.264332688;62.05;0;1;0;0;0;active
Tringa_guttifer_22693225;clim.land;Tringa_guttifer;Tringa_guttifer;Palearctic;EPale;136;61;0.027097223;0.531727668;139.8161765;54.02941176;8.709016393;45.32039537;182822.6393;245914.5985;5.479747177;158;0;1;0;0;0;active
Tringa_guttifer_22693225;clim.ndvi;Tringa_guttifer;Tringa_guttifer;Palearctic;EPale;136;61;0.002028979;-0.260288152;139.8161765;54.02941176;8.709016393;45.32039537;182822.6393;245914.5985;4.275288717;158;0;1;0;0;0;active
Tringa_incana_22693305;clim.land;Heteroscelus_incanus;Tringa_incana;Nearctic;Nearctic;929;263;0.201803292;5.311775661;-147.5106862;63.74071991;12.48341837;51.25730154;755507.752;1261755.385;6.60665331;108.24;0;1;0;0;0;active
Tringa_incana_22693305;clim.ndvi;Heteroscelus_incanus;Tringa_incana;Nearctic;Nearctic;929;263;0.020887976;-0.225749805;-147.5106862;63.74071991;12.48341837;51.25730154;755507.752;1261755.385;5.352568023;108.24;0;1;0;0;0;active
Tringa_melanoleuca_22693231;clim.land;Tringa_melanoleuca;Tringa_melanoleuca;Nearctic;Nearctic;2499;7430;0.199663307;7.969739838;-105.3988595;55.28681473;-8.160497981;63.44731271;21200605.4;4380862.734;7.386626324;161.74;0;1;0;0;0;active
Tringa_melanoleuca_22693231;clim.ndvi;Tringa_melanoleuca;Tringa_melanoleuca;Nearctic;Nearctic;2499;7430;0.151215384;1.721277198;-105.3988595;55.28681473;-8.160497981;63.44731271;21200605.4;4380862.734;6.46088364;161.74;0;1;0;0;0;active
Tringa_nebularia_22693220;clim.land;Tringa_nebularia;Tringa_nebularia;Palearctic;EPale;7894;11575;0.278503509;5.033445679;89.22118064;60.27641247;1.859762419;58.41665005;33761487.59;12038241.89;6.383540193;187;0;1;0;0;0;active
Tringa_nebularia_22693220;clim.ndvi;Tringa_nebularia;Tringa_nebularia;Palearctic;EPale;7894;11575;0.144364841;0.885484527;89.22118064;60.27641247;1.859762419;58.41665005;33761487.59;12038241.89;5.336494486;187;0;1;0;0;0;active
Tringa_ochropus_22693243;clim.land;Tringa_ochropus;Tringa_ochropus;Palearctic;EPale;9212;9847;0.33198752;3.86805809;82.3334238;57.64671081;11.98463999;45.66207082;28549478.15;15129498.75;6.276544601;71.4;0;1;0;0;0;active
Tringa_ochropus_22693243;clim.ndvi;Tringa_ochropus;Tringa_ochropus;Palearctic;EPale;9212;9847;0.236737707;2.088996086;82.3334238;57.64671081;11.98463999;45.66207082;28549478.15;15129498.75;5.197021136;71.4;0;1;0;0;0;active
Tringa_semipalmata_22693319;clim.land;Catoptrophorus_semipalmatus;Tringa_semipalmata;Nearctic;Nearctic;904;511;0.151822266;4.810835413;-106.2605088;46.46183628;4.880136986;41.5816993;1460203.105;1914283.269;6.965649917;245.7;0;1;0;0;0;active
Tringa_semipalmata_22693319;clim.ndvi;Catoptrophorus_semipalmatus;Tringa_semipalmata;Nearctic;Nearctic;904;511;0.095105581;1.012378534;-106.2605088;46.46183628;4.880136986;41.5816993;1460203.105;1914283.269;5.935520723;245.7;0;1;0;0;0;active
Tringa_solitaria_22693239;clim.land;Tringa_solitaria;Tringa_solitaria;Nearctic;Nearctic;3392;5537;0.070897187;2.343165218;-113.882307;57.89859438;-6.491529375;64.39012375;16413149.08;5544366.981;7.164448141;48.4;0;1;0;0;0;active
Tringa_solitaria_22693239;clim.ndvi;Tringa_solitaria;Tringa_solitaria;Nearctic;Nearctic;3392;5537;0.033239275;0.146302414;-113.882307;57.89859438;-6.491529375;64.39012375;16413149.08;5544366.981;6.137272484;48.4;0;1;0;0;0;active
Tringa_stagnatilis_22693216;clim.land;Tringa_stagnatilis;Tringa_stagnatilis;Palearctic;EPale;4091;8499;0.251244949;3.00398038;80.00409435;53.19830115;-2.427314978;55.62561613;24971536.28;7541154.62;6.312237114;77.5;0;1;0;0;0;active
Tringa_stagnatilis_22693216;clim.ndvi;Tringa_stagnatilis;Tringa_stagnatilis;Palearctic;EPale;4091;8499;0.197437055;2.082593971;80.00409435;53.19830115;-2.427314978;55.62561613;24971536.28;7541154.62;5.196896897;77.5;0;1;0;0;0;active
Troglodytes_aedon_22711487;clim.land;Troglodytes_aedon;Troglodytes_aedon;Nearctic;Nearctic;2930;868;0.353223995;31.05752506;-101.1706485;43.80921502;28.48387097;15.32534405;2342601.731;6490161.122;6.684621156;10.85;0;1;0;0;0;active
Troglodytes_aedon_22711487;clim.ndvi;Troglodytes_aedon;Troglodytes_aedon;Nearctic;Nearctic;2930;868;0.309807404;2.085936822;-101.1706485;43.80921502;28.48387097;15.32534405;2342601.731;6490161.122;5.411723301;10.85;0;1;0;0;0;active
Troglodytes_troglodytes_22711483;clim.land;Troglodytes_troglodytes;Troglodytes_troglodytes;Nearctic;Nearctic;2033;1798;0.258991102;9.096314601;-95.33896841;51.59661895;36.45467186;15.1419471;4443889.878;3878914.451;6.595167142;9.74;0;1;0;0;0;active
Troglodytes_troglodytes_22711483;clim.ndvi;Troglodytes_troglodytes;Troglodytes_troglodytes;Nearctic;Nearctic;2033;1798;0.26901274;3.948240903;-95.33896841;51.59661895;36.45467186;15.1419471;4443889.878;3878914.451;5.330219175;9.74;0;1;0;0;0;active
Turdus_cardis_22708762;clim.land;Turdus_cardis;Turdus_cardis;Palearctic;EPale;284;199;0.03288298;1.768075798;125.9911972;34.375;22.4861809;11.8888191;565880.5115;719667.7893;5.661379509;58.9;0;0;1;0;0;active
Turdus_cardis_22708762;clim.ndvi;Turdus_cardis;Turdus_cardis;Palearctic;EPale;284;199;0.001490382;-0.096113018;125.9911972;34.375;22.4861809;11.8888191;565880.5115;719667.7893;4.283725934;58.9;0;0;1;0;0;active
Turdus_chrysolaus_22708800;clim.land;Turdus_chrysolaus;Turdus_chrysolaus;Palearctic;EPale;145;97;0.295291832;8.11714706;141.7362069;42.81896552;23.58505155;19.23391397;271025.0147;326228.3071;5.557129804;65.4;0;1;0;0;0;active
Turdus_chrysolaus_22708800;clim.ndvi;Turdus_chrysolaus;Turdus_chrysolaus;Palearctic;EPale;145;97;0.210436198;2.413855039;141.7362069;42.81896552;23.58505155;19.23391397;271025.0147;326228.3071;4.349212212;65.4;0;1;0;0;0;active
Turdus_feae_22708790;clim.land;Turdus_feae;Turdus_feae;Palearctic;EPale;75;44;0.036586164;2.294297387;113.6233333;38.76333333;23.18181818;15.58151515;124406.5707;180119.2277;4.566540774;71;0;0;1;0;0;active
Turdus_feae_22708790;clim.ndvi;Turdus_feae;Turdus_feae;Palearctic;EPale;75;44;0.000473688;-0.182919892;113.6233333;38.76333333;23.18181818;15.58151515;124406.5707;180119.2277;3.29867053;71;0;0;1;0;0;active
